transaction_date,payment_method,cashier_name,transaction_amount,transaction_discount,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_province,customer_loyalty_tier,customer_since,store_name,store_city,store_province,store_region,store_manager,product_name,category,sub_category,sku,unit_price,cost_price,supplier,qty,line_amount,stock_on_hand,reorder_threshold
2024-05-23,Credit Card,Mike Dlamini,572.99,0.0,Kavitha,Naidoo,,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,1,74.99,18,7
2024-05-23,Credit Card,Mike Dlamini,572.99,0.0,Kavitha,Naidoo,,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Men's Running Shorts,Clothing,Bottoms,SKU-CLO-008,249.0,145.0,Sportscene,2,498.0,18,7
2024-03-18,Debit Card,Sam Nkosi,1497.0,500.0,Johan,van der Merwe,johanvdm@yahoo.com,0611234569,Pretoria East,Gauteng,Bronze,2022-01-15,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Ceramic Coffee Mug Set x4,Home & Kitchen,Crockery,SKU-HOM-002,199.0,120.0,Home Living,1,199.0,17,6
2024-03-18,Debit Card,Sam Nkosi,1497.0,500.0,Johan,van der Merwe,johanvdm@yahoo.com,0611234569,Pretoria East,Gauteng,Bronze,2022-01-15,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,2,1798.0,9,4
2024-01-31,Cash,Brian Sithole,328.0,0.0,Carla,Oosthuizen,carla.o@mweb.co.za,0631234607,Bloemfontein,Free State,Bronze,2022-09-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024-01-31,Cash,Brian Sithole,328.0,0.0,Carla,Oosthuizen,carla.o@mweb.co.za,0631234607,Bloemfontein,Free State,Bronze,2022-09-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,1,199.0,24,8
2024-03-06,Credit Card,Wendy Jacobs,-76.04,300.0,Priya,Govender,priya.govender@hotmail.com,0731234568,Durban North,KwaZulu-Natal,Silver,2020-07-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Sunflower Oil 2L,Groceries,Oils & Fats,SKU-GRO-004,55.99,38.0,Sunfoil,4,223.96,19,8
2024-01-03,CASH,Yolanda Fredericks,10616.0,30.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Samsung Galaxy A14 64GB,Electronics,Smartphones,SKU-ELE-001,3499.0,2800.0,Samsung SA,3,10497.0,6,3
2024-01-03,CASH,Yolanda Fredericks,10616.0,30.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,1,149.0,22,8
2024-01-04,EFT,Uma Naidoo,1319.98,75.0,Willem,Joubert,willem.joubert@mweb.co.za,0791234578,Bellville,Western Cape,Bronze,2023-05-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Adjustable Laptop Stand,Electronics,Accessories,SKU-ELE-003,349.0,220.0,TechGear,1,349.0,14,5
2024-01-04,EFT,Uma Naidoo,1319.98,75.0,Willem,Joubert,willem.joubert@mweb.co.za,0791234578,Bellville,Western Cape,Bronze,2023-05-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,2,149.98,18,7
2024-01-04,EFT,Uma Naidoo,1319.98,75.0,Willem,Joubert,willem.joubert@mweb.co.za,0791234578,Bellville,Western Cape,Bronze,2023-05-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,2,298.0,22,8
2024-01-04,EFT,Uma Naidoo,1319.98,75.0,Willem,Joubert,willem.joubert@mweb.co.za,0791234578,Bellville,Western Cape,Bronze,2023-05-03,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Logitech M185 Wireless Mouse,Electronics,Accessories,SKU-ELE-005,299.0,195.0,Logitech,2,598.0,16,5
2024-04-06,EFT,Brian Sithole,249.0,100.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Smart LED Desk Lamp,Electronics,Accessories,SKU-ELE-009,349.0,210.0,Philips SA,1,349.0,10,4
2024-05-04,Debit Card,Quinton Cronje,3499.0,0.0,Lungisa,Tshabalala,lungisa.t@gmail.com,0621234597,Khayelitsha,Western Cape,Silver,2021-05-11,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Samsung Galaxy A14 64GB,Electronics,Smartphones,SKU-ELE-001,3499.0,2800.0,Samsung SA,1,3499.0,6,3
2024-04-15,Credit Card,George Petersen,5601.95,0.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,White Sugar 2kg,Groceries,Baking,SKU-GRO-005,39.99,28.0,Huletts Sugar,3,119.97,31,10
2024-04-15,Credit Card,George Petersen,5601.95,0.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,4,3196.0,7,3
2024-04-15,Credit Card,George Petersen,5601.95,0.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,2,89.98,28,12
2024-04-15,Credit Card,George Petersen,5601.95,0.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,5-Piece Kitchen Knife Set,Home & Kitchen,Cutlery,SKU-HOM-003,549.0,360.0,KitchenCraft,4,2196.0,8,4
2024-05-10,Debit Card,Brian Sithole,79.0,50.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024-01-05,EFT,Jane Williams,668.96,50.0,,,,,,,,,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Electric Kettle 1.7L,Home & Kitchen,Appliances,SKU-HOM-006,449.0,290.0,Russell Hobbs,1,449.0,10,4
2024-01-05,EFT,Jane Williams,668.96,50.0,,,,,,,,,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,1,89.99,22,8
2024-01-05,EFT,Jane Williams,668.96,50.0,,,,,,,,,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,1,69.99,18,8
2024-01-05,EFT,Jane Williams,668.96,50.0,,,,,,,,,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,2,109.98,26,10
2024-02-29,Credit Card,Eve Fourie,1882.97,50.0,XOLANI,KHUMALO,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,3,134.97,28,12
2024-02-29,Credit Card,Eve Fourie,1882.97,50.0,XOLANI,KHUMALO,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,2,1798.0,11,5
2024-05-07,Debit Card,Carol Mokoena,497.99,0.0,Willem,Joubert,willem.joubert@mweb.co.za,0791234578,Bellville,Western Cape,Bronze,2023-05-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Nivea Moisturising Cream 200ml,Beauty & Personal Care,Skin Care,SKU-BPC-004,99.99,62.0,Beiersdorf SA,1,99.99,19,8
2024-05-07,Debit Card,Carol Mokoena,497.99,0.0,Willem,Joubert,willem.joubert@mweb.co.za,0791234578,Bellville,Western Cape,Bronze,2023-05-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,2,398.0,24,8
2024/02/07,Debit Card,Rachel Govender,538.0,100.0,Melissa,Swanepoel,,0751234587,George,Western Cape,Bronze,2022-10-31,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Bamboo Chopping Board Set,Home & Kitchen,Preparation,SKU-HOM-005,189.0,110.0,EcoHome,1,189.0,22,8
2024/02/07,Debit Card,Rachel Govender,538.0,100.0,Melissa,Swanepoel,,0751234587,George,Western Cape,Bronze,2022-10-31,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Electric Kettle 1.7L,Home & Kitchen,Appliances,SKU-HOM-006,449.0,290.0,Russell Hobbs,1,449.0,10,4
2024-05-20,Debit Card,George Petersen,249.0,0.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Collapsible Dish Rack,Home & Kitchen,Storage,SKU-HOM-004,249.0,155.0,OXO,1,249.0,20,7
2024-05-23,Debit Card,Hannah Botha,749.0,50.0,PORTIA,MOLEFI,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,1,799.0,7,3
2024-02-23,Cash,Xavier Botha,199.0,300.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,1,499.0,12,4
2024-01-12,EFT,Eve Fourie,897.0,50.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Adjustable Laptop Stand,Electronics,Accessories,SKU-ELE-003,349.0,220.0,TechGear,1,349.0,14,5
2024-01-12,EFT,Eve Fourie,897.0,50.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Logitech M185 Wireless Mouse,Electronics,Accessories,SKU-ELE-005,299.0,195.0,Logitech,2,598.0,16,5
2024-06-11,Cash,David Nkosi,1798.0,0.0,Fatima,Hendricks,fatima.hendricks@icloud.com,0821234574,Cape Town CBD,Western Cape,Silver,2020-04-17,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,2,1798.0,11,5
2024-02-02,Store Credit,Palesa Sithole,3848.0,150.0,Ayanda,Ngcobo,ayanda.ngcobo@gmail.com,0861234586,Umlazi,KwaZulu-Natal,Silver,2021-08-09,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,1,499.0,12,4
2024-02-02,Store Credit,Palesa Sithole,3848.0,150.0,Ayanda,Ngcobo,ayanda.ngcobo@gmail.com,0861234586,Umlazi,KwaZulu-Natal,Silver,2021-08-09,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Samsung Galaxy A14 64GB,Electronics,Smartphones,SKU-ELE-001,3499.0,2800.0,Samsung SA,1,3499.0,6,3
2024-02-19,Cash,Alice Dube,329.92,30.0,Lungelo,Buthelezi,lungelo.b@hotmail.com,0761234581,Pinetown,KwaZulu-Natal,Bronze,2023-01-07,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,2,109.98,26,10
2024-02-19,Cash,Alice Dube,329.92,30.0,Lungelo,Buthelezi,lungelo.b@hotmail.com,0761234581,Pinetown,KwaZulu-Natal,Bronze,2023-01-07,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,White Sugar 2kg,Groceries,Baking,SKU-GRO-005,39.99,28.0,Huletts Sugar,1,39.99,31,10
2024-02-19,Cash,Alice Dube,329.92,30.0,Lungelo,Buthelezi,lungelo.b@hotmail.com,0761234581,Pinetown,KwaZulu-Natal,Bronze,2023-01-07,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,1,69.99,18,8
2024-02-19,Cash,Alice Dube,329.92,30.0,Lungelo,Buthelezi,lungelo.b@hotmail.com,0761234581,Pinetown,KwaZulu-Natal,Bronze,2023-01-07,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,4,139.96,30,12
2024-04-07,Store Credit,Rachel Govender,1048.0,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Kids School Shoes,Clothing,Footwear,SKU-CLO-003,449.0,290.0,Bata,1,449.0,15,6
2024-04-07,Store Credit,Rachel Govender,1048.0,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,1,599.0,12,5
2024-06-18,Debit Card,Eve Fourie,598.0,0.0,Cecilia,van Wyk,cecilia.vanwyk@mweb.co.za,0691234599,Paarl,Western Cape,Silver,2022-02-19,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Glass Food Storage Set x4,Home & Kitchen,Storage,SKU-HOM-007,299.0,175.0,Glasslock,2,598.0,14,5
2024-04-03,EFT,Faith Adams,697.97,30.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,2,179.98,25,10
2024-04-03,EFT,Faith Adams,697.97,30.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Collapsible Dish Rack,Home & Kitchen,Storage,SKU-HOM-004,249.0,155.0,OXO,2,498.0,20,7
2024-04-03,EFT,Faith Adams,697.97,30.0,Tafadzwa,Moyo,tafadzwa.moyo@gmail.com,0821234588,Randburg,Gauteng,Silver,2020-05-19,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,1,49.99,33,12
2024-01-02,Cash,Brian Sithole,179.0,0.0,Carla,Oosthuizen,carla.o@mweb.co.za,0631234607,Bloemfontein,Free State,Bronze,2022-09-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Stainless Steel Water Bottle,Home & Kitchen,Drinkware,SKU-HOM-008,179.0,100.0,Hydro Flask,1,179.0,20,8
2024-06-30,Debit Card,Sam Nkosi,3875.99,0.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Samsung Galaxy A14 64GB,Electronics,Smartphones,SKU-ELE-001,3499.0,2800.0,Samsung SA,1,3499.0,6,3
2024-06-30,Debit Card,Sam Nkosi,3875.99,0.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,1,79.99,28,10
2024-06-30,Debit Card,Sam Nkosi,3875.99,0.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,HDMI Cable 1.8m,Electronics,Accessories,SKU-ELE-007,99.0,55.0,Generic,3,297.0,25,8
2024-03-07,Credit Card,Khosi Zulu,149.95,200.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Basmati Rice 2kg,Groceries,Grains,SKU-GRO-007,69.99,48.0,Tastic,5,349.95,18,8
2024-05-03,Cash,Alice Dube,498.98,150.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Nivea Moisturising Cream 200ml,Beauty & Personal Care,Skin Care,SKU-BPC-004,99.99,62.0,Beiersdorf SA,2,199.98,19,8
2024-05-03,Cash,Alice Dube,498.98,150.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Kids School Shoes,Clothing,Footwear,SKU-CLO-003,449.0,290.0,Bata,1,449.0,15,6
2024-06-16,Cash,Faith Adams,749.0,150.0,Bongani,Mthembu,bongani.mthembu@gmail.com,0841234591,Pietermaritzburg,KwaZulu-Natal,Silver,2021-04-03,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,1,899.0,9,4
20/03/2024,Credit Card,Jane Williams,227.95,50.0,Samantha,Jacobs,samantha.jacobs@outlook.com,0831234582,East London,Eastern Cape,Silver,2021-11-29,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,2,109.98,26,10
20/03/2024,Credit Card,Jane Williams,227.95,50.0,Samantha,Jacobs,samantha.jacobs@outlook.com,0831234582,East London,Eastern Cape,Silver,2021-11-29,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Sunflower Oil 2L,Groceries,Oils & Fats,SKU-GRO-004,55.99,38.0,Sunfoil,3,167.97,19,8
2024-04-08,Store Credit,Brian Sithole,-410.01,500.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,1,89.99,25,10
2024-03-30,Debit Card,Khosi Zulu,93.96,30.0,Priya,Govender,priya.govender@hotmail.com,0731234568,Durban North,KwaZulu-Natal,Silver,2020-07-22,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,1,54.99,26,10
2024-03-30,Debit Card,Khosi Zulu,93.96,30.0,Priya,Govender,priya.govender@hotmail.com,0731234568,Durban North,KwaZulu-Natal,Silver,2020-07-22,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Canned Chickpeas 400g,Groceries,Canned Goods,SKU-GRO-011,22.99,13.0,Koo,3,68.97,50,20
2024-02-28,Debit Card,Eve Fourie,628.96,0.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Head & Shoulders 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-005,89.99,55.0,P&G SA,2,179.98,21,8
2024-02-28,Debit Card,Eve Fourie,628.96,0.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,2,99.98,33,12
2024-02-28,Debit Card,Eve Fourie,628.96,0.0,Busisiwe,Nene,busisiwe.nene@webmail.co.za,0741234615,Pietermaritzburg,KwaZulu-Natal,Gold,2018-11-03,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Non-stick Frying Pan 28cm,Home & Kitchen,Cookware,SKU-HOM-001,349.0,220.0,Circulon,1,349.0,13,5
2024-01-15,Debit Card,Faith Adams,458.0,20.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Stainless Steel Water Bottle,Home & Kitchen,Drinkware,SKU-HOM-008,179.0,100.0,Hydro Flask,1,179.0,20,8
2024-01-15,Debit Card,Faith Adams,458.0,20.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Logitech M185 Wireless Mouse,Electronics,Accessories,SKU-ELE-005,299.0,195.0,Logitech,1,299.0,16,5
2024-04-18,Cash,George Petersen,1748.0,50.0,Salma,Fredericks,,0731234596,Graaff-Reinet,Eastern Cape,Bronze,2023-09-12,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,2,1798.0,9,4
2024-01-07,Credit Card,Lebo Khoza,3485.98,200.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Large Eggs x12,Groceries,Dairy,SKU-GRO-003,44.99,32.0,Country Range Farms,2,89.98,28,12
2024-01-07,Credit Card,Lebo Khoza,3485.98,200.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,4,3596.0,11,5
2024-05-23,Store Credit,Xavier Botha,840.94,0.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Rooibos Tea 40 Bags,Groceries,Hot Beverages,SKU-GRO-006,45.99,32.0,Freshpak,3,137.97,24,10
2024-05-23,Store Credit,Xavier Botha,840.94,0.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Logitech M185 Wireless Mouse,Electronics,Accessories,SKU-ELE-005,299.0,195.0,Logitech,2,598.0,16,5
2024-05-23,Store Credit,Xavier Botha,840.94,0.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,3,104.97,30,12
04-04-2024,Cash,Alice Dube,996.0,0.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Men's Polo Shirt,Clothing,Tops,SKU-CLO-001,299.0,180.0,Identity,1,299.0,20,8
04-04-2024,Cash,Alice Dube,996.0,0.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,2,398.0,24,8
04-04-2024,Cash,Alice Dube,996.0,0.0,Lerato,Sithole,lerato.sithole@gmail.com,0811234579,Tembisa,Gauteng,Gold,2019-07-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Glass Food Storage Set x4,Home & Kitchen,Storage,SKU-HOM-007,299.0,175.0,Glasslock,1,299.0,14,5
2024-03-04,Credit Card,David Nkosi,49.99,30.0,Nhlanhla,Khoza,nhlanhla.khoza@gmail.com,0821234595,Alexandra,Gauteng,Bronze,2022-07-21,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,1,79.99,28,10
2024-05-17,Debit Card,Alice Dube,2565.0,30.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,1,899.0,11,5
2024-05-17,Debit Card,Alice Dube,2565.0,30.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,2,998.0,12,4
